subject,text
Q.ところについてどう思う？,Q.ところについてどう思う？ A.そういうところも全部含めて好きってラインが来た
Q.これについてどう思う？,Q.これについてどう思う？ A.これがやっぱ愛だよな
Q.ところについてどう思う？,Q.ところについてどう思う？ A.俺のやっぱ悪いところもやっぱ今言ったけど
Q.ところについてどう思う？,Q.ところについてどう思う？ A.いいところもやっぱ
Q.ちゃんについてどう思う？,Q.ちゃんについてどう思う？ A.あんまゴルちゃんが今いるから言いづらいけどさ
Q.話についてどう思う？,Q.話についてどう思う？ A.その話は今やめよう
Q.心についてどう思う？,Q.心についてどう思う？ A.心が入れ替わってた
Q.人についてどう思う？,Q.人についてどう思う？ A.人が変わって大人になってんじゃん
Q.もんについてどう思う？,Q.もんについてどう思う？ A.柔らけえもんもねえし
Q.ことについてどう思う？,Q.ことについてどう思う？ A.あーしまった聞きたいことがあったのに
Q.デバイスについてどう思う？,Q.デバイスについてどう思う？ A.システムに接続されたデバイスが機能していませんってなるんだけど
Q.誰についてどう思う？,Q.誰についてどう思う？ A.これもうね誰も悪くない
Q.これについてどう思う？,Q.これについてどう思う？ A.これはもうね
Q.ドラッグについてどう思う？,Q.ドラッグについてどう思う？ A.ドラッグはやめた
Q.緑についてどう思う？,Q.緑についてどう思う？ A.緑は意外とマリオうまい
Q.それについてどう思う？,Q.それについてどう思う？ A.いやでも、それは違う
Q.色についてどう思う？,Q.色についてどう思う？ A.色が違う
Q.方についてどう思う？,Q.方についてどう思う？ A.一人やった方がいいと思う
Q.配信についてどう思う？,Q.配信についてどう思う？ A.配信が面白くなっちゃっててさ
Q.人についてどう思う？,Q.人についてどう思う？ A.やっぱ生放送に人が来るんじゃないかっていう
Q.位についてどう思う？,Q.位についてどう思う？ A.1位はまぁキヨ
Q.位についてどう思う？,Q.位についてどう思う？ A.2位がキヨだろ
Q.位についてどう思う？,Q.位についてどう思う？ A.3位がまぁミドリさん
Q.位についてどう思う？,Q.位についてどう思う？ A.4位が俺だな
Q.あいつについてどう思う？,Q.あいつについてどう思う？ A.あいつが多分ほんとに生放送やるよって思ったら
Q.位についてどう思う？,Q.位についてどう思う？ A.1位キヨ、2位がアブ、3位がレトルト
Q.位についてどう思う？,Q.位についてどう思う？ A.4位がミドリさん、5位が俺か
Q.あれについてどう思う？,Q.あれについてどう思う？ A.あれはなんかレトルトのカラオケやるよーって言ったから来るだけで
Q.どっちについてどう思う？,Q.どっちについてどう思う？ A.でも石川と俺どっちが集めるんだろうな
Q.生放送についてどう思う？,Q.生放送についてどう思う？ A.いやモコも生放送はそんなに人来てないと思う
Q.位についてどう思う？,Q.位についてどう思う？ A.待てよ1位がキヨ
Q.位についてどう思う？,Q.位についてどう思う？ A.2位がアブ
Q.位についてどう思う？,Q.位についてどう思う？ A.3位がレトルト
Q.位についてどう思う？,Q.位についてどう思う？ A.4位がコレコレ
Q.位についてどう思う？,Q.位についてどう思う？ A.5位がミドリさん
Q.位についてどう思う？,Q.位についてどう思う？ A.6位が石川
Q.ジャンルについてどう思う？,Q.ジャンルについてどう思う？ A.いやジャンルが違うって関係ねーよ
Q.歌い手についてどう思う？,Q.歌い手についてどう思う？ A.歌い手も全部入れようぜ
Q.方についてどう思う？,Q.方についてどう思う？ A.いやミドリさんの方は人全然来てるよ
Q.何についてどう思う？,Q.何についてどう思う？ A.何が言いたいか聞きたい
Q.何についてどう思う？,Q.何についてどう思う？ A.何が言いたいかって言うと
Q.順位についてどう思う？,Q.順位についてどう思う？ A.今現状の順位が大事なんじゃなくて
Q.上についてどう思う？,Q.上についてどう思う？ A.まだまだこんだけ上がいるってことなんだよ
Q.上についてどう思う？,Q.上についてどう思う？ A.上がいるんだよ
Q.現状についてどう思う？,Q.現状についてどう思う？ A.慣れなかったっていう現状があるから
Q.誰についてどう思う？,Q.誰についてどう思う？ A.誰が上にいるって正直どうでもいいんだよ
Q.これについてどう思う？,Q.これについてどう思う？ A.登ってってこれが一番てっぺんかって見たら
Q.山についてどう思う？,Q.山についてどう思う？ A.まだまだ上の山があるみたいなね
Q.YouTubeについてどう思う？,Q.YouTubeについてどう思う？ A.YouTubeも全部入れようぜ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.おー集めろよ俺も270万人
Q.1人についてどう思う？,Q.1人についてどう思う？ A.日本人の5人に1人が見てんの?
Q.やつについてどう思う？,Q.やつについてどう思う？ A.俺のこと嫌いで来てるってやつが1人いて
Q.モグリについてどう思う？,Q.モグリについてどう思う？ A.モグリが1人いてさ
Q.毒についてどう思う？,Q.毒についてどう思う？ A.うんこちゃんの毒が好きなのって
Q.バカについてどう思う？,Q.バカについてどう思う？ A.おめーらみたいなバカはブリーチとか好きだろ
Q.次元についてどう思う？,Q.次元についてどう思う？ A.でも次元が違うから
Q.あれについてどう思う？,Q.あれについてどう思う？ A.俺のあれがわからないの
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺はもうだから
Q.誰についてどう思う？,Q.誰についてどう思う？ A.誰が好きなのって聞いたんだよ
Q.真央についてどう思う？,Q.真央についてどう思う？ A.真央が好きって言ってたらしくて
Q.お前についてどう思う？,Q.お前についてどう思う？ A.お前がそう言うなら
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺もじゃあ本気出しましょうと
Q.らについてどう思う？,Q.らについてどう思う？ A.お前らがブスなのが悪いんだよ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が悪口言ってんのは
Q.テンションについてどう思う？,Q.テンションについてどう思う？ A.テンションが高かったじゃん
Q.顔についてどう思う？,Q.顔についてどう思う？ A.お前らの顔がブスだから
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が悪口言ってんのに
Q.らについてどう思う？,Q.らについてどう思う？ A.おめえらが悪いじゃん
Q.そっちについてどう思う？,Q.そっちについてどう思う？ A.多少そっちも必要かなと思うんだけど
Q.女についてどう思う？,Q.女についてどう思う？ A.人増えてて女がいねえって
Q.意味についてどう思う？,Q.意味についてどう思う？ A.意味がわかんねえだろ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺はアイドルにはなれないから
Q.出演者についてどう思う？,Q.出演者についてどう思う？ A.出演者が乗ってくるじゃん
Q.コメントについてどう思う？,Q.コメントについてどう思う？ A.コメントがバーって流れたら
Q.それについてどう思う？,Q.それについてどう思う？ A.それはやっぱありがたいよね
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺は無理だから
Q.それについてどう思う？,Q.それについてどう思う？ A.それがもうコンセプト
Q.それについてどう思う？,Q.それについてどう思う？ A.それが絶対志向なんだってやっぱり
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が男だからね
Q.女の子についてどう思う？,Q.女の子についてどう思う？ A.女の子は女の子だけで
Q.男についてどう思う？,Q.男についてどう思う？ A.男がわかるから
Q.方についてどう思う？,Q.方についてどう思う？ A.男の方がわかるじゃん
Q.信頼についてどう思う？,Q.信頼についてどう思う？ A.そういう信頼もあるのね
Q.それについてどう思う？,Q.それについてどう思う？ A.それが俺はほんと楽しいの
Q.彼女についてどう思う？,Q.彼女についてどう思う？ A.彼女も作らずに
Q.自分についてどう思う？,Q.自分についてどう思う？ A.自分が楽しくなきゃ
Q.自分についてどう思う？,Q.自分についてどう思う？ A.自分が正直に
Q.自分についてどう思う？,Q.自分についてどう思う？ A.自分が正直に楽しいと思える放送していこう
Q.給料についてどう思う？,Q.給料についてどう思う？ A.給料が良かったら出るわじゃあ
Q.ここについてどう思う？,Q.ここについてどう思う？ A.ここは給料が良かったんだなって思って
Q.ここについてどう思う？,Q.ここについてどう思う？ A.ここは給料良かったんだなって
Q.ところについてどう思う？,Q.ところについてどう思う？ A.譲れないところがある
Q.プライドについてどう思う？,Q.プライドについてどう思う？ A.絶対譲れないプライドがある
Q.人についてどう思う？,Q.人についてどう思う？ A.人がいっぱい増えたらいいなーって
Q.視聴者についてどう思う？,Q.視聴者についてどう思う？ A.そういうこと言うとまた視聴者が米買えて苦笑いする羽目になるぞ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺がなんか
Q.ことについてどう思う？,Q.ことについてどう思う？ A.やりたいことはやってて
Q.それについてどう思う？,Q.それについてどう思う？ A.自分の視聴者はそれが楽しいかもしれないけどさ
Q.視聴者についてどう思う？,Q.視聴者についてどう思う？ A.他の視聴者が楽しめないじゃん
Q.それについてどう思う？,Q.それについてどう思う？ A.まあそれはおいおいちょっと今すぐ
Q.誰についてどう思う？,Q.誰についてどう思う？ A.公式のゲームって誰が楽しんでんの
Q.誰についてどう思う？,Q.誰についてどう思う？ A.誰が楽しんでんのあれ
Q.誰についてどう思う？,Q.誰についてどう思う？ A.誰が楽しんでんのあれ
Q.誰についてどう思う？,Q.誰についてどう思う？ A.誰が楽しんでんの
Q.運営についてどう思う？,Q.運営についてどう思う？ A.いや運営も楽しくないでしょ
Q.嵐についてどう思う？,Q.嵐についてどう思う？ A.嵐は最近面白いけどさ
Q.公式についてどう思う？,Q.公式についてどう思う？ A.それ公式が面白くねえのが悪いじゃん
Q.今までについてどう思う？,Q.今までについてどう思う？ A.今までもそんなに言ってたんだから
Q.諦めについてどう思う？,Q.諦めについてどう思う？ A.それ諦めがつく
Q.出会いについてどう思う？,Q.出会いについてどう思う？ A.運命の出会いがなきゃいけないの
Q.出会いについてどう思う？,Q.出会いについてどう思う？ A.運命の出会いがなきゃ
Q.相手についてどう思う？,Q.相手についてどう思う？ A.相手がいるものだから
Q.人についてどう思う？,Q.人についてどう思う？ A.人がいるんだよ絶対
Q.出会いについてどう思う？,Q.出会いについてどう思う？ A.出会いが必要だな
Q.お前についてどう思う？,Q.お前についてどう思う？ A.お前がチャンネル持てばよくない
Q.女についてどう思う？,Q.女についてどう思う？ A.俺女が好きなんだよ
Q.性格についてどう思う？,Q.性格についてどう思う？ A.もうかわいくて性格もよくて
Q.綾鷹についてどう思う？,Q.綾鷹についてどう思う？ A.綾鷹が好きなんじゃ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.って俺が聞いたのね
Q.綾鷹についてどう思う？,Q.綾鷹についてどう思う？ A.わしは綾鷹が好きなんじゃ
Q.図についてどう思う？,Q.図についてどう思う？ A.図がたけえよ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.なんで俺がそこまでさ
Q.そこについてどう思う？,Q.そこについてどう思う？ A.そこは違うって
Q.それについてどう思う？,Q.それについてどう思う？ A.それは全然違うから
Q.それについてどう思う？,Q.それについてどう思う？ A.それは無理
Q.体力についてどう思う？,Q.体力についてどう思う？ A.つーかなんか体力が限界だったね
Q.ゲームについてどう思う？,Q.ゲームについてどう思う？ A.ゲームが面白くなかったとかじゃなくて
Q.コンディションについてどう思う？,Q.コンディションについてどう思う？ A.あのコンディションが悪かった俺の
Q.コンディションについてどう思う？,Q.コンディションについてどう思う？ A.俺のコンディションが悪かったんだよね
Q.今年についてどう思う？,Q.今年についてどう思う？ A.今年はほんとにね楽しかった
Q.ことについてどう思う？,Q.ことについてどう思う？ A.辛いことも多かったけど
Q.それについてどう思う？,Q.それについてどう思う？ A.それはもうほんとにもう皆さんのおかげでもあるから
Q.何についてどう思う？,Q.何についてどう思う？ A.1月1日何があるか分かりますでしょうか
Q.何についてどう思う？,Q.何についてどう思う？ A.1月1日に何があるか
Q.ほんとについてどう思う？,Q.ほんとについてどう思う？ A.ほんとはずっとやりたいんだけど
Q.何についてどう思う？,Q.何についてどう思う？ A.何があるか
Q.技術についてどう思う？,Q.技術についてどう思う？ A.技術がなくて
Q.技術についてどう思う？,Q.技術についてどう思う？ A.技術がなくてね
Q.才能についてどう思う？,Q.才能についてどう思う？ A.才能もなくて
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が責任を持って
Q.ネタについてどう思う？,Q.ネタについてどう思う？ A.ネタがかぶっちゃった
Q.ネタについてどう思う？,Q.ネタについてどう思う？ A.10件連続ネタがかぶっちゃった
Q.それについてどう思う？,Q.それについてどう思う？ A.それはちょっとほんとに
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が責任全部取るんで
Q.放送についてどう思う？,Q.放送についてどう思う？ A.放送が面白い面白くないは
Q.俺についてどう思う？,Q.俺についてどう思う？ A.全部俺が責任取るんで
Q.たちについてどう思う？,Q.たちについてどう思う？ A.あなたたちはすごい
Q.気持ちについてどう思う？,Q.気持ちについてどう思う？ A.気持ちがゼロじゃないんだよ
Q.部分についてどう思う？,Q.部分についてどう思う？ A.アマロン弱な部分が出て
Q.テレ隠しについてどう思う？,Q.テレ隠しについてどう思う？ A.テレ隠しみたいなのがあるわけ
Q.愛についてどう思う？,Q.愛についてどう思う？ A.絶対愛がなきゃ
Q.メールについてどう思う？,Q.メールについてどう思う？ A.メールは送れないから
Q.ことについてどう思う？,Q.ことについてどう思う？ A.どんなことがあっても
Q.愛についてどう思う？,Q.愛についてどう思う？ A.そこに愛がなきゃ
Q.感情についてどう思う？,Q.感情についてどう思う？ A.感情が動いてなきゃ
Q.メールについてどう思う？,Q.メールについてどう思う？ A.メールは送れないから
Q.人についてどう思う？,Q.人についてどう思う？ A.っていう人がほんと
Q.人生についてどう思う？,Q.人生についてどう思う？ A.私の人生はもう
Q.ブッキングについてどう思う？,Q.ブッキングについてどう思う？ A.ブッキングは倒したっぽいね
Q.×についてどう思う？,Q.×についてどう思う？ A.この×はなにこの×は
Q.これについてどう思う？,Q.これについてどう思う？ A.これは関係ねえじゃねえかよ
Q.方についてどう思う？,Q.方についてどう思う？ A.払い方が分かんねえんだよ
Q.ウイルスについてどう思う？,Q.ウイルスについてどう思う？ A.ウイルスはなかったってことでしょ
Q.これについてどう思う？,Q.これについてどう思う？ A.これが消えないんだけどこれなんだこれ
Q.問題についてどう思う？,Q.問題についてどう思う？ A.米火の問題は次解決しよう
Q.これについてどう思う？,Q.これについてどう思う？ A.これも入れるの分かった
Q.金についてどう思う？,Q.金についてどう思う？ A.物金がもう出てこないよ
Q.コメビューについてどう思う？,Q.コメビューについてどう思う？ A.流石にコメビューは俺もずーっと使ってるから
Q.後ろについてどう思う？,Q.後ろについてどう思う？ A.なになにえ後ろが真っ白になった
Q.時間についてどう思う？,Q.時間についてどう思う？ A.対ウイルスに1時間も使っちゃった
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺は全て受け入れようやっぱり
Q.ブラウザについてどう思う？,Q.ブラウザについてどう思う？ A.えーアバストのブラウザはいらない
Q.ブラウザについてどう思う？,Q.ブラウザについてどう思う？ A.広告立ち上がるブラウザは何?
Q.ブートキャンプについてどう思う？,Q.ブートキャンプについてどう思う？ A.ビリーズブートキャンプが流れます
Q.月についてどう思う？,Q.月についてどう思う？ A.今までの月が回ってきた
Q.これについてどう思う？,Q.これについてどう思う？ A.これがあるから嫌なんだよ
Q.申し訳についてどう思う？,Q.申し訳についてどう思う？ A.申し訳がありませんでした。
Q.みんなについてどう思う？,Q.みんなについてどう思う？ A.みんながそれだけラグがあるってことだよ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.今俺が持っている
Q.ドカポンについてどう思う？,Q.ドカポンについてどう思う？ A.ドカポンが試練だな今
Q.相手についてどう思う？,Q.相手についてどう思う？ A.相手もいねえし
Q.感についてどう思う？,Q.感についてどう思う？ A.俺の苦労度感が上がってるはずだぜ
Q.2についてどう思う？,Q.2についてどう思う？ A.あU7 2もあるわ
Q.カイジについてどう思う？,Q.カイジについてどう思う？ A.カイジはもういいよ
Q.ちゃんについてどう思う？,Q.ちゃんについてどう思う？ A.ゴロちゃんがやっててさ
Q.ちゃんについてどう思う？,Q.ちゃんについてどう思う？ A.ゴロちゃんがずーっとやってたんだアイマス
Q.なまについてどう思う？,Q.なまについてどう思う？ A.なまはキプレーというか
Q.試練についてどう思う？,Q.試練についてどう思う？ A.試練で人生縛りって試練は普通に人生縛りだろ
Q.手についてどう思う？,Q.手についてどう思う？ A.隠してる手はいくらでもあるんだけど
Q.発想についてどう思う？,Q.発想についてどう思う？ A.発想が、発想が
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が有名になったらそこのネイルサロン
Q.俺についてどう思う？,Q.俺についてどう思う？ A.確実に俺が有名になったら潰してやるからな
Q.女についてどう思う？,Q.女についてどう思う？ A.女はクズだぜ、クズ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.コメント俺も見えてるよ
Q.周りについてどう思う？,Q.周りについてどう思う？ A.違うんだよ、周りがブスばっかなんだよ
Q.周りについてどう思う？,Q.周りについてどう思う？ A.周りがみーんなブサイクだから
Q.周りについてどう思う？,Q.周りについてどう思う？ A.周り見てみて、周りがゴミばっかだから
Q.周りについてどう思う？,Q.周りについてどう思う？ A.周りがブサイクっていうか
Q.私についてどう思う？,Q.私についてどう思う？ A.あいつら私はタイプじゃないけどとか
Q.自分についてどう思う？,Q.自分についてどう思う？ A.自分が優位に立とうとするだろ
Q.価値についてどう思う？,Q.価値についてどう思う？ A.自分の価値がルックスしかない
Q.頭についてどう思う？,Q.頭についてどう思う？ A.頭も悪いし金も持ってないバカじゃん
Q.貯金についてどう思う？,Q.貯金についてどう思う？ A.俺別に貯金もある程度シカゴも持ってるし
Q.将来についてどう思う？,Q.将来についてどう思う？ A.俺将来があるから別に見た目で負けても
Q.方についてどう思う？,Q.方についてどう思う？ A.マイシャンの方がかわいいですねって
Q.私についてどう思う？,Q.私についてどう思う？ A.私は別にタイプじゃないけど
Q.らについてどう思う？,Q.らについてどう思う？ A.10年経ってもてめえらもクソババアじゃねえかよ
Q.ガチャについてどう思う？,Q.ガチャについてどう思う？ A.ガチャが出てんじゃねえぞ男のルックスに
Q.自分についてどう思う？,Q.自分についてどう思う？ A.自分が若さを失っては
Q.何にについてどう思う？,Q.何にについてどう思う？ A.何にも分かってねえよ
Q.男についてどう思う？,Q.男についてどう思う？ A.絶対もう予想できてない男は違うんだよ
Q.女についてどう思う？,Q.女についてどう思う？ A.ひとひねりあるけどさ女はなんかもうガチじゃん
Q.らについてどう思う？,Q.らについてどう思う？ A.お前らがオシャレするときなんて
Q.てめえについてどう思う？,Q.てめえについてどう思う？ A.てめえが彼氏募集中やめよ
Q.脇毛についてどう思う？,Q.脇毛についてどう思う？ A.脇毛はマジでボーボーだよ
Q.フジナミについてどう思う？,Q.フジナミについてどう思う？ A.フジナミが伸びしろ一番あるよな
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が女くどえてるときの顔してた今
Q.そこについてどう思う？,Q.そこについてどう思う？ A.そこがちょっとやっぱ心配だよね
Q.手加減についてどう思う？,Q.手加減についてどう思う？ A.でも配信に手加減はできないって感じだった
Q.なんについてどう思う？,Q.なんについてどう思う？ A.良いところなんもないって言ったからそう
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺もミラーしていい全然ミラーしていいよ
Q.放送についてどう思う？,Q.放送についてどう思う？ A.うちの放送はもうミラー自由にしてるから
Q.頭についてどう思う？,Q.頭についてどう思う？ A.頭がでけえんだよ
Q.みんなについてどう思う？,Q.みんなについてどう思う？ A.みんなが決めてよ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺がいちいちさ
Q.背景についてどう思う？,Q.背景についてどう思う？ A.チャンネルの背景もまだ決まってねえんだよな
Q.名前についてどう思う？,Q.名前についてどう思う？ A.名前は変えられない
Q.写真についてどう思う？,Q.写真についてどう思う？ A.つーかさ免許証の写真がバッチリ決まってる男とか
Q.真顔についてどう思う？,Q.真顔についてどう思う？ A.真顔もできない
Q.住所についてどう思う？,Q.住所についてどう思う？ A.住所は昔の住所だから大丈夫だよ
Q.名前についてどう思う？,Q.名前についてどう思う？ A.名前はなぜ隠す?
Q.ほうについてどう思う？,Q.ほうについてどう思う？ A.確かに顎引いたほうがいいのか
Q.自分についてどう思う？,Q.自分についてどう思う？ A.自分が見てる角度ってこれぐらいだからか
Q.それについてどう思う？,Q.それについてどう思う？ A.それがすごいなんかよく写ってるようでやなんだよね
Q.何についてどう思う？,Q.何についてどう思う？ A.なんか作ってあげたいけど何もないんだもん
Q.クレジットカードについてどう思う？,Q.クレジットカードについてどう思う？ A.クレジットカードはまあ持ってない
Q.一回についてどう思う？,Q.一回についてどう思う？ A.クレジットカード持ったこと一回もありません
Q.やつについてどう思う？,Q.やつについてどう思う？ A.クロコのやつが欲しいんだけどさ
Q.ゲームについてどう思う？,Q.ゲームについてどう思う？ A.ゲームは8月からにしようみんな
Q.なんについてどう思う？,Q.なんについてどう思う？ A.8月やることなんもねえから
Q.ヶ月についてどう思う？,Q.ヶ月についてどう思う？ A.1ヶ月はもうチャンネル以外でやらない
Q.放送についてどう思う？,Q.放送についてどう思う？ A.チャンネル満員プラスこっちの放送も満員するから
Q.それについてどう思う？,Q.それについてどう思う？ A.それは目標に
Q.体についてどう思う？,Q.体についてどう思う？ A.体が爆発すると思う
Q.日付についてどう思う？,Q.日付についてどう思う？ A.8月31日の日付が変わった時点で
Q.らについてどう思う？,Q.らについてどう思う？ A.なんかさ他の奴らがさ金じゃねえんだよ
Q.機能についてどう思う？,Q.機能についてどう思う？ A.1個だけマジ便利な機能があった
Q.気分についてどう思う？,Q.気分についてどう思う？ A.ちょっと気分が乗らねえなった時は
Q.予約についてどう思う？,Q.予約についてどう思う？ A.いや予約はしたいんだよね
Q.気についてどう思う？,Q.気についてどう思う？ A.気が乗らないからやめるがなくなるの?
Q.気についてどう思う？,Q.気についてどう思う？ A.気が乗らないってことないんじゃないかな
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺もう日常生活捨てるし
Q.キスについてどう思う？,Q.キスについてどう思う？ A.カメラに向かってキスもしてく
Q.本当についてどう思う？,Q.本当についてどう思う？ A.本当はもっとめちゃくちゃやりたいんだけど
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺もなんか慣れてきたわだいぶ
Q.本当についてどう思う？,Q.本当についてどう思う？ A.本当は超やりたいんだよ
Q.ほうについてどう思う？,Q.ほうについてどう思う？ A.多分高畑やったほうが面白いんだけど
Q.あれについてどう思う？,Q.あれについてどう思う？ A.そういうなんかあれもあるんだよな
Q.それについてどう思う？,Q.それについてどう思う？ A.それはちょっと俺の意気込みで
Q.それについてどう思う？,Q.それについてどう思う？ A.いやそれはちょっとダメだ
Q.末についてどう思う？,Q.末についてどう思う？ A.7月末は大事な時期だから
Q.ゲームについてどう思う？,Q.ゲームについてどう思う？ A.ゲームがいいよな48時間ゲーム
Q.いつもについてどう思う？,Q.いつもについてどう思う？ A.したくていつも毎回毎回心掛けてるのは
Q.それについてどう思う？,Q.それについてどう思う？ A.手抜きたくないのそれが嫌なんだよね
Q.そこについてどう思う？,Q.そこについてどう思う？ A.そこはちょっと
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が出てる時はうんこちゃんに頑張って
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が出てる時は
Q.人格についてどう思う？,Q.人格についてどう思う？ A.もう一個の人格が起きてくるみたいな
Q.それについてどう思う？,Q.それについてどう思う？ A.それが今
Q.ほうについてどう思う？,Q.ほうについてどう思う？ A.48時間やめたほうがいいな
Q.思いについてどう思う？,Q.思いについてどう思う？ A.っていう思いもあるんだけど
Q.本当についてどう思う？,Q.本当についてどう思う？ A.本当は一人でやりたいんだよ
Q.らについてどう思う？,Q.らについてどう思う？ A.お前らもなんか土日だからちょっと休み取ってね
Q.日についてどう思う？,Q.日についてどう思う？ A.31日は総括
Q.中についてどう思う？,Q.中についてどう思う？ A.7月中は何をするんですか
Q.企画についてどう思う？,Q.企画についてどう思う？ A.あいつの遊園地ゴミ企画はもう決まったのにって
Q.やる気についてどう思う？,Q.やる気についてどう思う？ A.お前のやる気がありすぎて怖い
Q.人についてどう思う？,Q.人についてどう思う？ A.人が集まるほど
Q.メッキについてどう思う？,Q.メッキについてどう思う？ A.そういうメッキが剥がれるのに
Q.ヶ月についてどう思う？,Q.ヶ月についてどう思う？ A.1ヶ月はできると思う
Q.予定についてどう思う？,Q.予定についてどう思う？ A.もう予定があるの
Q.準備についてどう思う？,Q.準備についてどう思う？ A.準備もしなきゃいけないし
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が配信しないときも
Q.ちゃんについてどう思う？,Q.ちゃんについてどう思う？ A.うんこちゃんがやったからいいや
Q.俺についてどう思う？,Q.俺についてどう思う？ A.あ、俺も選択しよう
Q.俺についてどう思う？,Q.俺についてどう思う？ A.いい天気、ちょっと待って俺も洗濯物回すわ
Q.西新宿についてどう思う？,Q.西新宿についてどう思う？ A.今日の西新宿はいい天気だって、ほんとに
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が実況するから
Q.何にについてどう思う？,Q.何にについてどう思う？ A.こいつら何にも思わないのかな
Q.差についてどう思う？,Q.差についてどう思う？ A.差がひどすぎるよな
Q.らについてどう思う？,Q.らについてどう思う？ A.お前らが何しようか勝ってたけどさ
Q.ジャイアンツについてどう思う？,Q.ジャイアンツについてどう思う？ A.俺ジャイアンツが世界で一番強い
Q.これについてどう思う？,Q.これについてどう思う？ A.これはもう有識自体で
Q.どこについてどう思う？,Q.どこについてどう思う？ A.どこも優先でいられるからいいじゃん
Q.これについてどう思う？,Q.これについてどう思う？ A.これはもう有識自体で
Q.どこについてどう思う？,Q.どこについてどう思う？ A.どこも優先でいられるからいいじゃん
Q.全てについてどう思う？,Q.全てについてどう思う？ A.なんか全てが合ってないぞ
Q.全てについてどう思う？,Q.全てについてどう思う？ A.全てが合ってないぞ
Q.全てについてどう思う？,Q.全てについてどう思う？ A.全てが合ってないよ
Q.ちゃんについてどう思う？,Q.ちゃんについてどう思う？ A.まえちゃんがお前としたLINEさらしてたよ
Q.LINEについてどう思う？,Q.LINEについてどう思う？ A.俺のLINEは全てさらしていいよって言ってんじゃん
Q.LINEについてどう思う？,Q.LINEについてどう思う？ A.LINEが来てて
Q.これについてどう思う？,Q.これについてどう思う？ A.これはさらしていいよ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が慣れしかねえと思ったけどやめとこ
Q.ジャイアンについてどう思う？,Q.ジャイアンについてどう思う？ A.初代って今のジャイアンは声若いじゃん
Q.ジュンについてどう思う？,Q.ジュンについてどう思う？ A.あの程度のLINEでジュンも気持ち悪いって言ってたら
Q.ジュンについてどう思う？,Q.ジュンについてどう思う？ A.まえちゃんジュンはスキャンダル求めてる?
Q.俺についてどう思う？,Q.俺についてどう思う？ A.100点のLINEを俺は送ってるはずだから
Q.奴についてどう思う？,Q.奴についてどう思う？ A.ガッツイてんなとか言ってる奴は童貞丸出しまう
Q.判断についてどう思う？,Q.判断についてどう思う？ A.冷静な判断ができないんじゃない
Q.ちゃんについてどう思う？,Q.ちゃんについてどう思う？ A.まえちゃんがわかった方が口利くからぎっしょい
Q.ドラについてどう思う？,Q.ドラについてどう思う？ A.ドラは認知
Q.ジャイアンについてどう思う？,Q.ジャイアンについてどう思う？ A.ジャイアンはロースウェイ
Q.残りについてどう思う？,Q.残りについてどう思う？ A.残りはみんな高級高齢者
Q.気についてどう思う？,Q.気についてどう思う？ A.行く気が100%ない
Q.ババについてどう思う？,Q.ババについてどう思う？ A.ババがコラボすんぞ
Q.お前についてどう思う？,Q.お前についてどう思う？ A.お前が勘違いしてんだろなんで
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺がお前らに説明してやるよ
Q.それについてどう思う？,Q.それについてどう思う？ A.それはない
Q.それについてどう思う？,Q.それについてどう思う？ A.それは絶対ないそんな失礼なことはしない
Q.役員についてどう思う？,Q.役員についてどう思う？ A.トヨタの役員が薬箱になるしよ
Q.LINEについてどう思う？,Q.LINEについてどう思う？ A.モコとのLINEもあんな感じだよ
Q.泣きについてどう思う？,Q.泣きについてどう思う？ A.お泣きはいいや
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が正しいコミュニケーション取り方を教えてやるよ
Q.それについてどう思う？,Q.それについてどう思う？ A.それはもう仕方ないじゃん
